,date,smp_max,smp_min,smp_mean,supply,year,month,day,week,dayofweek,weekofyear,temp_max,temp_mean,temp_min
752,2020-02-23,200.38,74.51,120.64,79.97,2020,2,23,8,6,8,10.95,7.508333333333333,5.05
753,2020-02-24,155.39,83.7,88.62,74.34,2020,2,24,9,0,9,15.725000000000001,11.4,5.125
754,2020-02-25,155.02,83.73,88.74,71.42,2020,2,25,9,1,9,18.0,15.889583333333334,12.5
755,2020-02-26,154.11,84.27,99.48,77.24,2020,2,26,9,2,9,13.5,11.965625000000001,9.175
756,2020-02-27,157.68,80.86,103.72,77.31,2020,2,27,9,3,9,12.950000000000001,9.792708333333332,6.699999999999999
757,2020-02-28,201.64,85.15,124.59,81.35,2020,2,28,9,4,9,11.225000000000001,10.013541666666667,8.325
758,2020-02-29,158.72,83.67,114.51,73.92,2020,2,29,9,5,9,12.325,11.620833333333334,10.975000000000001
759,2020-03-01,145.93,85.5,95.31,73.4,2020,3,1,9,6,9,13.174999999999999,11.922916666666666,9.399999999999999
760,2020-03-02,143.09,74.85,94.48,82.43,2020,3,2,10,0,10,10.200000000000001,8.440625,6.375
761,2020-03-03,156.19,86.01,106.85,75.89,2020,3,3,10,1,10,13.35,10.432065217391303,6.550000000000001
762,2020-03-04,88.22,83.84,87.07,83.86,2020,3,4,10,2,10,11.2,8.740625,4.85
763,2020-03-05,157.4,82.47,102.69,84.14,2020,3,5,10,3,10,8.625,6.069791666666666,3.925
764,2020-03-06,221.17,87.15,113.25,80.92,2020,3,6,10,4,10,11.625,7.917708333333334,4.275
765,2020-03-07,137.51,85.88,104.61,75.73,2020,3,7,10,5,10,11.425,10.366666666666667,8.925
766,2020-03-08,145.87,78.59,90.18,72.06,2020,3,8,10,6,10,15.1,11.482291666666667,7.625
767,2020-03-09,157.81,85.42,93.23,75.73,2020,3,9,11,0,11,14.35,12.775,11.05
768,2020-03-10,88.57,81.78,87.07,83.12,2020,3,10,11,1,11,13.725,10.2875,7.5249999999999995
769,2020-03-11,164.95,81.68,102.5,83.45,2020,3,11,11,2,11,11.05,8.304166666666667,5.925
770,2020-03-12,216.96,86.16,114.02,78.87,2020,3,12,11,3,11,13.375000000000002,9.138541666666665,4.3
771,2020-03-13,159.09,87.07,97.6,75.16,2020,3,13,11,4,11,13.95,11.313541666666666,8.725
772,2020-03-14,139.45,81.36,93.38,81.39,2020,3,14,11,5,11,10.325,8.089583333333334,5.7
773,2020-03-15,162.69,78.86,90.06,75.76,2020,3,15,11,6,11,14.925,10.744791666666668,6.65
774,2020-03-16,218.77,77.58,129.39,81.51,2020,3,16,12,0,12,10.1,6.949999999999999,4.15
775,2020-03-17,225.54,81.08,122.75,77.26,2020,3,17,12,1,12,16.475,11.242708333333331,5.975
776,2020-03-18,221.85,85.22,127.3,72.57,2020,3,18,12,2,12,16.725,13.019791666666666,8.575
777,2020-03-19,141.9,82.46,98.71,79.57,2020,3,19,12,3,12,18.525,13.013541666666667,9.55
778,2020-03-20,166.63,85.36,115.6,76.89,2020,3,20,12,4,12,14.675,11.053125,6.125
779,2020-03-21,162.69,79.72,113.12,69.13,2020,3,21,12,5,12,19.425,15.453125,9.675
780,2020-03-22,153.21,75.74,121.06,68.16,2020,3,22,12,6,12,18.325,15.554166666666667,12.350000000000001
781,2020-03-23,190.9,85.59,127.58,74.08,2020,3,23,13,0,13,16.725,13.154166666666665,9.6
782,2020-03-24,183.8,84.62,130.02,74.77,2020,3,24,13,1,13,15.55,12.601041666666667,9.725
783,2020-03-25,163.84,79.89,115.76,67.58,2020,3,25,13,2,13,19.0,14.929166666666667,10.05
784,2020-03-26,137.99,78.69,112.05,70.87,2020,3,26,13,3,13,18.8,16.72083333333333,15.0
785,2020-03-27,141.76,80.01,95.49,71.5,2020,3,27,13,4,13,17.85,13.420833333333334,9.25
786,2020-03-28,228.52,81.65,126.56,77.13,2020,3,28,13,5,13,10.275,9.042708333333334,7.324999999999999
787,2020-03-29,217.44,84.66,133.76,71.54,2020,3,29,13,6,13,14.25,11.054166666666667,7.325
788,2020-03-30,218.2,87.57,149.84,72.57,2020,3,30,14,0,14,15.475,13.209873188405798,11.225000000000001
789,2020-03-31,221.11,87.25,129.67,71.36,2020,3,31,14,1,14,16.775,13.730797101449276,11.225000000000001
790,2020-04-01,188.96,77.39,103.77,75.4,2020,4,1,14,2,14,15.975,12.035416666666666,9.025
791,2020-04-02,223.66,67.61,124.76,75.42,2020,4,2,14,3,14,14.925,11.875,9.525
792,2020-04-03,220.37,76.84,117.84,75.03,2020,4,3,14,4,14,15.825,12.838541666666668,10.600000000000001
793,2020-04-04,130.19,57.22,98.3,74.64,2020,4,4,14,5,14,18.125,12.368749999999999,7.9
794,2020-04-05,127.09,51.82,83.48,76.56,2020,4,5,14,6,14,12.850000000000001,9.813541666666667,7.625
795,2020-04-06,218.1,68.21,124.51,73.34,2020,4,6,15,0,15,14.5,10.705208333333333,6.6
796,2020-04-07,220.61,66.61,125.01,75.51,2020,4,7,15,1,15,17.75,13.329166666666667,9.625
797,2020-04-08,217.11,67.61,125.72,73.14,2020,4,8,15,2,15,16.225,13.139583333333334,10.2
798,2020-04-09,220.82,67.61,131.84,74.24,2020,4,9,15,3,15,15.675,12.322916666666666,9.600000000000001
799,2020-04-10,222.82,67.61,132.1,72.45,2020,4,10,15,4,15,15.825,12.891666666666667,10.100000000000001
800,2020-04-11,220.31,82.93,146.26,74.41,2020,4,11,15,5,15,15.7,12.389583333333334,9.525
801,2020-04-12,221.07,50.87,108.81,76.31,2020,4,12,15,6,15,11.425,9.688541666666666,7.875
802,2020-04-13,217.72,73.93,106.6,78.57,2020,4,13,16,0,16,13.025,11.098958333333334,8.875
803,2020-04-14,211.64,77.1,131.06,71.75,2020,4,14,16,1,16,17.0,12.941666666666668,8.275
804,2020-04-15,233.13,82.68,146.15,72.96,2020,4,15,16,2,16,16.55,13.296875,10.6
805,2020-04-16,214.46,76.93,106.1,68.72,2020,4,16,16,3,16,18.95,14.764583333333333,9.899999999999999
806,2020-04-17,218.75,76.57,101.41,71.96,2020,4,17,16,4,16,17.650000000000002,15.579166666666666,13.5
807,2020-04-18,226.22,68.69,125.79,70.04,2020,4,18,16,5,16,16.075,13.135416666666668,10.8
808,2020-04-19,231.83,85.77,137.23,69.58,2020,4,19,16,6,16,15.250000000000002,13.223958333333334,10.675
809,2020-04-20,221.07,74.0,124.68,69.3,2020,4,20,17,0,17,17.75,13.991666666666667,11.374999999999998
810,2020-04-21,132.07,79.59,95.35,73.88,2020,4,21,17,1,17,16.175,12.85,9.7
811,2020-04-22,216.96,84.25,140.42,75.97,2020,4,22,17,2,17,14.15,10.577083333333334,7.924999999999999
812,2020-04-23,220.11,73.91,152.09,77.19,2020,4,23,17,3,17,14.0,10.535416666666666,7.8
813,2020-04-24,221.2,70.33,171.41,74.99,2020,4,24,17,4,17,16.875,12.347916666666666,7.875000000000001
814,2020-04-25,226.24,52.19,142.22,68.53,2020,4,25,17,5,17,19.325,15.629166666666666,9.975
815,2020-04-26,226.57,119.26,184.07,68.14,2020,4,26,17,6,17,17.75,13.982291666666667,11.175
816,2020-04-27,226.19,120.42,183.84,69.56,2020,4,27,18,0,18,17.275,14.366666666666665,11.275
817,2020-04-28,226.79,117.22,187.98,72.75,2020,4,28,18,1,18,19.125,14.392708333333333,10.5
818,2020-04-29,218.34,57.02,143.61,71.97,2020,4,29,18,2,18,18.75,14.934375000000001,10.55
819,2020-04-30,138.61,56.64,83.45,65.19,2020,4,30,18,3,18,21.825,17.84583333333333,12.625
820,2020-05-01,121.4,56.99,90.9,64.73,2020,5,1,18,4,18,22.849999999999998,19.802840909090907,17.799999999999997
821,2020-05-02,114.45,53.38,87.19,63.77,2020,5,2,18,5,18,21.3,18.966666666666665,17.375
822,2020-05-03,214.3,55.4,122.29,62.23,2020,5,3,18,6,18,20.425,18.216666666666665,16.2
823,2020-05-04,194.2,75.24,105.27,64.4,2020,5,4,19,0,19,21.325000000000003,17.931250000000002,15.45
824,2020-05-05,209.14,56.62,124.66,62.65,2020,5,5,19,1,19,21.3,17.66979166666667,15.2
825,2020-05-06,212.39,58.69,149.9,65.15,2020,5,6,19,2,19,22.8,19.110416666666666,16.125
826,2020-05-07,208.15,61.39,123.61,66.33,2020,5,7,19,3,19,22.475,18.38854166666667,14.725
827,2020-05-08,195.25,60.53,102.19,61.98,2020,5,8,19,4,19,23.224999999999998,19.40625,15.2
828,2020-05-09,111.72,56.95,86.75,61.38,2020,5,9,19,5,19,21.225,18.872916666666665,15.274999999999999
829,2020-05-10,114.58,55.8,92.97,62.63,2020,5,10,19,6,19,17.75,15.840625,14.200000000000001
830,2020-05-11,211.42,80.65,131.47,65.17,2020,5,11,20,0,20,20.75,16.8875,13.925
831,2020-05-12,195.37,66.03,103.17,64.74,2020,5,12,20,1,20,22.424999999999997,17.805208333333333,14.475
832,2020-05-13,227.81,61.88,111.68,66.7,2020,5,13,20,2,20,20.5,16.911458333333336,12.999999999999998
833,2020-05-14,193.28,66.78,100.46,62.7,2020,5,14,20,3,20,22.624999999999996,18.710416666666667,13.799999999999999
834,2020-05-15,198.23,61.81,102.38,64.91,2020,5,15,20,4,20,22.3,19.930208333333333,18.475
835,2020-05-16,220.91,88.5,121.19,61.75,2020,5,16,20,5,20,19.85,17.560416666666665,15.5
836,2020-05-17,207.75,65.78,116.82,61.55,2020,5,17,20,6,20,20.275,17.070833333333333,14.100000000000001
837,2020-05-18,113.31,66.86,98.98,63.91,2020,5,18,21,0,21,23.35,19.20520833333333,16.175
